Y1 Y2 Solution1 Solution2 Run Gen Vector
0.993693736649306 0.254958433912334 000003e1000003d6000003e4000003e8000003e1000003cf000003dd000003e8000003dc000003ce 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 135 V3
0.993693736649306 0.254958433912334 000003e1000003d6000003e4000003e8000003e1000003cf000003dd000003e8000003dc000003ce 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 135 V4
0.996365259784538 0.0314020986128236 000003e4000003e2000003e6000003e6000003e4000003e2000003e2000003e8000003e2000003e8 000003e4000003e2000003e6000003e6000003e4000003e2000003e2000003e8000003e2000003e8 4 135 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 136 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 136 V2
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 136 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 136 V4
0.996365259784538 0.0314020986128236 000003e4000003e2000003e6000003e6000003e4000003e2000003e2000003e8000003e2000003e8 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 4 136 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 137 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 137 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 137 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 137 V4
0.996442375627101 0.0170551877190551 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 4 137 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 138 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 138 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 138 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 138 V4
0.996442375627101 0.0170551877190551 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 4 138 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 139 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 139 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 139 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 139 V4
0.996442375627101 0.0170551877190551 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 000003e7000003e6000003e7000003e4000003e7000003e8000003e6000003e8000003e6000003e5 4 139 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 140 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 140 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 140 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 140 V4
0.998965929532206 0.00583427721189884 000003e7000003e6000003e7000003e4000003e7000003e8000003e6000003e8000003e6000003e5 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 4 140 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 141 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 141 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 141 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 141 V4
0.996442375627101 0.0170551877190551 000003e4000003e5000003e6000003e8000003e4000003e4000003e2000003e8000003e2000003e1 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 4 141 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 142 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 142 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 142 V3
0.991632770357367 0.33800761569281 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 142 V4
0.99658777830253 0.0395756366635924 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 4 142 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 143 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 143 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 4 143 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 143 V4
0.99658777830253 0.0395756366635924 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 4 143 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 144 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 00000001000000190000000500000000000000030000000000000003000000000000000300000000 4 144 V2
0.991147476787297 0.397298018219161 000003de000003cf000003e2000003e3000003dc000003e8000003d9000003e8000003d4000003c3 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 144 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 144 V4
0.99658777830253 0.0395756366635924 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 4 144 V5
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 4 145 V1
0.0103665473131931 0.975881815028761 00000001000000190000000500000000000000030000000000000003000000000000000300000000 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 4 145 V2
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 145 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 145 V4
0.99658777830253 0.0395756366635924 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 4 145 V5
0.00855293343123575 0.97503496967066 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 4 146 V1
0.00855293343123575 0.97503496967066 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 4 146 V2
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 146 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 146 V4
0.99658777830253 0.0395756366635924 000003e4000003e1000003e6000003e2000003e4000003e8000003e3000003e7000003e2000003e0 000003e3000003e5000003e5000003e2000003e2000003e8000003e0000003e8000003df000003d8 4 146 V5
0.00855293343123575 0.97503496967066 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 147 V1
0.00855293343123575 0.97503496967066 000000010000001a0000000400000000000000010000000000000002000000000000000200000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 147 V2
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 147 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 147 V4
0.995194148633033 0.0335401406343426 000003e3000003e5000003e5000003e2000003e2000003e8000003e0000003e8000003df000003d8 000003df000003e8000003e3000003e4000003df000003df000003da000003d9000003d9000003d0 4 147 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 148 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 148 V2
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 4 148 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 148 V4
0.993105321534877 0.0330790268286189 000003df000003e8000003e3000003e4000003df000003df000003da000003d9000003d9000003d0 000003df000003e8000003e3000003e4000003df000003df000003da000003d9000003d9000003d0 4 148 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 149 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 149 V2
0.99108685743399 0.446383912735481 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 4 149 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 149 V4
0.993105321534877 0.0330790268286189 000003df000003e8000003e3000003e4000003df000003df000003da000003d9000003d9000003d0 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 149 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 150 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 150 V2
0.99108685743399 0.446383912735481 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 4 150 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 150 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 150 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 151 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 151 V2
0.99108685743399 0.446383912735481 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 4 151 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 151 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 151 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 152 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 152 V2
0.99108685743399 0.446383912735481 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 4 152 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 4 152 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 152 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 153 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 153 V2
0.99108685743399 0.446383912735481 000003dd000003cd000003e2000003e8000003dd000003cf000003d7000003e8000003d5000003bf 000003db000003cf000003e0000003e4000003da000003d1000003d5000003e8000003d2000003c7 4 153 V3
0.991574733322403 0.336431037343222 000003de000003d1000003e2000003e3000003de000003e8000003d8000003e7000003d7000003c7 000003db000003cf000003e0000003e4000003da000003d1000003d5000003e8000003d2000003c7 4 153 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 153 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 154 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 154 V2
0.987855387319728 0.346309666899582 000003db000003cf000003e0000003e4000003da000003d1000003d5000003e8000003d2000003c7 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 154 V3
0.987855387319728 0.346309666899582 000003db000003cf000003e0000003e4000003da000003d1000003d5000003e8000003d2000003c7 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 154 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 154 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 155 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 00000001000000260000000700000000000000010000000000000003000000000000000000000000 4 155 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dc000003ce000003e1000003dd000003dc000003e8000003d6000003e8000003d300000384 4 155 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 155 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 155 V5
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 156 V1
0.0165736279968329 0.96650815416475 00000001000000260000000700000000000000010000000000000003000000000000000000000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 156 V2
0.989443175163343 0.796062565710933 000003dc000003ce000003e1000003dd000003dc000003e8000003d6000003e8000003d300000384 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 156 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 156 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 156 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 157 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 157 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 157 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 157 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 157 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 158 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 158 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 158 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 158 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 4 158 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 159 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 159 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 159 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 159 V4
0.992841682982682 0.0296792391654726 000003df000003e7000003e3000003e3000003df000003df000003da000003d8000003d9000003cf 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 4 159 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 160 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 160 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 160 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 160 V4
0.992502899571459 0.0238361070037262 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 4 160 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 161 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 161 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 161 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 161 V4
0.992502899571459 0.0238361070037262 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 4 161 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 162 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 162 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 162 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 162 V4
0.992502899571459 0.0238361070037262 000003df000003e7000003e3000003e4000003df000003df000003da000003d8000003d9000003d0 000003de000003e8000003e2000003e3000003de000003d7000003da000003da000003d7000003d9 4 162 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 163 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 163 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 163 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 4 163 V4
0.991210880221904 0.0390532552642732 000003de000003e8000003e2000003e3000003de000003d7000003da000003da000003d7000003d9 000003de000003e8000003e2000003e3000003de000003d7000003da000003da000003d7000003d9 4 163 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 164 V1
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 4 164 V2
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003e6000003e1000003e0000003db000003cb000003d6000003dd000003d3000003d6 4 164 V3
0.989986784326057 0.350591348342847 000003dd000003cf000003e1000003df000003dd000003e8000003d7000003e8000003d5000003d4 000003dd000003e6000003e1000003e0000003db000003cb000003d6000003dd000003d3000003d6 4 164 V4
0.991210880221904 0.0390532552642732 000003de000003e8000003e2000003e3000003de000003d7000003da000003da000003d7000003d9 000003de000003e8000003e2000003e3000003de000003d7000003da000003da000003d7000003d9 4 164 V5
0.0464473352346794 0.963869006707952 000000020000002b0000000600000000000000000000000000000004000000000000000600000000 00000003000000320000000e00000004000000010000000000000005000000000000000300000000 4 165 V1
